theta1,theta2,theta3,theta4,theta5,theta6,theta7,theta8,theta9,theta10,theta11,theta12,theta13,theta14,theta15,theta16,theta17,theta18,theta19,costs1,costs2,effects1,effects2
999.4213573379,0.0820666005,3.3781475262,95.286639914,0.7918768745,0.1915286239,3.3267529085,0.1184370665,-0.1152260591,0.3464260462,1502.3147553552,0.0480099154,4.436061904,0.8881754283,0.2527617583,5.1814284463,0.1490182504,-0.0857775452,0.7565886283,1025.8379663223,1522.6084233531,0.4998312377,1.1535429837
1000.5807574323,0.1105164556,2.1347325899,518.7892375257,0.7671134488,0.2268458974,3.0816371236,0.0633251325,-0.0842596624,0.4329284825,1501.7144141963,0.1086846584,4.7112211759,0.7476427145,0.2964197564,2.314014158,0.1245105911,-0.1094553138,0.4506115007,1122.9751119566,1767.3539397796,0.5339458257,0.5066816374
1000.7808629392,0.1196237041,7.2876463147,466.5900742427,0.6985220034,0.1968118093,3.1084254572,0.3618743731,-0.1163753972,0.478071053,1500.2251419466,0.0461008262,5.2702234273,0.8921340951,0.3058572112,4.5884443337,0.1269039507,-0.0988821046,0.4974511473,1407.542540008,1613.5886383211,0.4072050486,1.2457865481
1000.4363317001,0.1150366462,7.7342754472,612.6199674553,0.7056578843,0.3080861063,3.197980102,0.1785860149,-0.0975782958,0.4055292996,1500.0974987784,0.0734403079,5.8460741372,0.7800180988,0.2189251953,3.0922715299,0.2364769023,-0.0703387377,0.2493189368,1545.4996984767,1763.1182146266,0.6881849135,0.5239066052
999.4164933502,0.122986684,3.7085151745,339.1632152731,0.6416877289,0.4891472948,3.1328050132,0.3501685641,-0.1051376946,0.5229279042,1499.3026320006,0.0944843917,6.4308131254,0.785143382,0.2825411682,2.9909979499,0.2430375686,-0.0935205533,0.2506717745,1154.1081520007,1705.3820905338,0.9640721937,0.6578114916
1001.0233268124,0.088624629,4.7707581195,474.0037619833,0.7322306637,0.2720010513,2.9152276631,0.3750315479,-0.1076132861,0.4384229614,1500.0134519897,0.1025326411,5.6918960241,0.7928706119,0.2990181658,2.769106993,0.3183213037,-0.0601388266,0.5652313645,1201.4352782032,1776.64448022,0.5629245964,0.6456869175
999.3129286143,0.1078963668,2.3183365248,453.4197581544,0.8839261022,0.3408386877,4.0749987248,0.3763150583,-0.1289955536,0.5650871326,1500.5749628339,0.0730709805,5.5147043831,1,0.3910991386,4.7529446532,0.1870133838,-0.0869061319,0.3687973871,1112.731386841,1683.2871906104,1.2002691753,1.8528786397
1001.3834656204,0.1039116755,7.2729245835,291.4959938017,0.6019865673,0.2745311235,2.8781146633,0.210029605,-0.0937214077,0.5393467878,1499.9743430551,0.0673189147,6.006107595,0.7395875835,0.3601120367,3.4986641154,0.1733298694,-0.1122397775,0.6073563997,1221.679166621,1617.8333572162,0.4650322339,0.9199987579
1000.1652406536,0.149845082,5.5730846033,641.5735611966,0.6554978039,0.2259051771,3.4163663698,0.2089117893,-0.1118985303,0.2421644758,1499.8713630539,0.0807388225,6.1274522108,0.7625289109,0.1798377809,2.4308853763,0.2640330373,-0.0802695582,0.4128838316,1535.9428848526,1817.2727371363,0.5002356591,0.3246003919
1000.7781746482,0.1289634911,5.1672940126,632.080523139,0.5970137711,0.1704480014,2.6818011758,0.2406350163,-0.1236829841,0.7475861696,1499.7138472122,0.0499726049,5.8937471731,0.6963797925,0.3291210237,3.0118994668,0.190361989,-0.0871755254,0.4719958403,1421.9917525413,1685.8779312719,0.2506495612,0.682474241
1000.1289045536,0.0968305898,2.9556801344,540.042729903,0.8128131843,0.406575291,3.1306159339,0.2416238968,-0.0736735473,0.5428270536,1500.7571776667,0.0914211125,5.8515360415,0.8668331956,0.2399712182,3.1496285785,0.265308172,-0.0868402211,0.4087021973,1154.6892692084,1789.6551609588,1.0249108651,0.6457537836
1000.5411775618,0.097312184,7.6366352466,717.3666909082,0.7662191545,0.3555600807,3.4150139459,0.1718758037,-0.1263418661,0.5900252909,1499.6724859054,0.0744475592,7.205221172,0.7828695741,0.306988771,2.4354655468,0.1756374744,-0.093459457,0.3569447676,1533.6433775253,1884.4759632734,0.9175635005,0.5794614737
1000.3291744396,0.0762779959,4.7811597738,511.6972851131,0.60911345,0.3664387645,3.7401104142,0.2373193721,-0.1157511878,0.6132451597,1498.6801819318,0.0691117585,5.4003134454,0.6780272103,0.366243722,2.8233995222,0.1968085339,-0.1118681308,0.7216256375,1186.9437853529,1689.6584823075,0.817957198,0.6852278849
1000.1438924239,0.1152475224,5.8217892972,144.6815583084,0.4723743939,0.3127727079,3.1986094847,0.2123528712,-0.0927113403,0.8859275638,1499.823253472,0.0748685204,6.4523250862,0.7368731942,0.2868542852,2.5751562902,0.1152928275,-0.1418999343,0.5886183398,1097.2175198854,1569.7154465791,0.4551394597,0.5346944395
1001.8762003987,0.1123178843,4.9894419038,285.3469171526,0.7052146388,0.2479627164,2.5663027194,0.0958013939,-0.1220278257,0.7433328044,1499.3429291562,0.081893883,6.0674812561,0.7753152485,0.381476617,3.0137668163,0.1236935123,-0.0992196837,0.4448937057,1161.7856282095,1641.1288447022,0.4400716127,0.8859055464
999.4226503446,0.1141119929,7.3924972004,155.0774770203,0.8725304456,0.268105217,3.5433036772,0.2094050758,-0.1263747651,-0.1639121091,1500.9730200607,0.0928985584,6.1099743435,0.8177544149,0.2635345924,2.7849886312,0.2736658149,-0.0987288529,0.3068216761,1130.2417589844,1588.9962069141,0.8332225941,0.5918934387
999.8696447705,0.1105423357,4.7021226066,305.3198727121,0.8023225034,0.2772728583,2.3517499877,0.381815769,-0.0742504257,0.437582509,1500.2450855215,0.0802145903,5.3912566076,0.8652505716,0.3904835804,2.1081688198,0.1662794281,-0.1052952502,0.6690220224,1158.5699120838,1632.2829360357,0.5107701457,0.7005653362
1000.5595796827,0.0926510565,4.1909774388,275.9266645552,0.8643834716,0.3319002175,3.7841069872,0.4762063807,-0.1198531329,0.5054105838,1501.144840243,0.0733039121,4.0967923334,0.8348069869,0.2484279827,3.662933968,0.2792128623,-0.0775352877,0.7738090017,1107.7014862187,1584.0086266716,1.0567726834,0.7429016608
999.4285427032,0.1236932187,7.7899718127,408.4231746288,0.6336032208,0.2723681584,2.6137837516,0.3207786408,-0.0960064422,0.3657029263,1500.3673404989,0.0540588242,8.4956664442,0.7168242669,0.2799177687,2.2227335486,0.238463043,-0.1027470418,0.2896257505,1392.9715079591,1687.9421116608,0.4398069127,0.4388993688
998.5505726589,0.1053616637,5.5051702955,217.8156702895,0.7548456384,0.1908041855,3.5176093939,0.4513442542,-0.080170756,0.5806754764,1498.6962535602,0.0845004382,5.2133217267,0.9465523788,0.2217337455,3.7201449981,0.2739170702,-0.0754366252,0.5120287458,1124.8910456058,1594.6501486705,0.4856217002,0.7702134762
1001.1934213938,0.1277234354,4.5768512521,431.6057544808,0.501354073,0.4104434778,2.404555351,0.1433690783,-0.0660316376,0.4056615652,1500.3728310734,0.0695732611,5.4355145252,0.7164856565,0.3674772923,2.032939052,0.199697127,-0.1262040478,0.7454729176,1253.4977001344,1663.5916561934,0.4909630557,0.5164691687
1000.256074675,0.1215228619,3.0595991808,269.0830712162,0.6850868032,0.2463755164,3.178138287,0.2579467008,-0.1196192518,0.4616376131,1498.9296746268,0.1009324357,4.6776787806,0.8547784689,0.3993367143,3.7968637543,0.2384121976,-0.1113817484,0.3928832088,1100.3041873707,1625.9717339088,0.5221895503,1.2856053536
1000.580709272,0.0893173047,6.3397169111,753.4574538745,0.6300097112,0.2187620989,2.8055947267,0.2572965619,-0.0922617895,0.6019784423,1499.5833205594,0.0735410249,4.96756905,0.8587079387,0.323996403,1.6071555015,0.1294072853,-0.071875417,0.4793093802,1427.2233006289,1774.8364873417,0.3723832185,0.4426818911
1002.1333958077,0.0823685843,4.2210886443,543.3414952034,0.6392810244,0.2696551897,2.4777294847,0.2914260873,-0.1005123998,0.7021323016,1498.2368715375,0.0725935854,6.0625122204,0.7080524699,0.356152311,2.6580150484,0.2547561375,-0.1086342269,0.4545627057,1191.045135724,1737.3611911102,0.406557688,0.657703548
1000.9399098862,0.089100353,5.7015292186,582.034845899,0.857159535,0.3722918711,2.8750250586,0.1121404583,-0.1006992634,0.2861676409,1500.734204351,0.0569867697,6.3404475527,0.7396642913,0.3087167671,3.7844098482,0.2749735147,-0.1205345286,0.55482748,1296.6184225637,1711.0359805483,0.9142278499,0.8457686677
1000.4470086286,0.1075125588,4.6775742756,476.8370715653,0.8106002769,0.2537267908,3.4736223844,0.2562922148,-0.083694419,0.3770935219,1499.6702269955,0.093441761,6.5768269249,0.920421549,0.3045410188,3.9988718039,0.2224947768,-0.104089042,0.4483161467,1240.2474084788,1792.7105873081,0.7063346712,1.1105255509
998.9428894196,0.0956079673,5.7230646021,736.4352161039,0.8906713851,0.2256717057,3.807957082,0.1179358338,-0.0767280882,0.5105828621,1498.9537608598,0.0827225392,6.2934808744,0.9858790832,0.2921302464,3.7607002184,0.2383801675,-0.1135850374,0.6356033676,1401.898568762,1882.3513004413,0.7607765652,1.0658909767
999.0192948598,0.0621736483,8.0621579411,272.8527092102,0.6634981251,0.4672986698,2.8905243818,0.14856131,-0.0958704261,0.793432604,1498.0460626163,0.0680817009,6.752490504,0.746402543,0.2579074377,2.3043661409,0.1776605566,-0.100700102,0.3397763964,1135.7877445577,1623.4821934636,0.8849116905,0.4375181111
1000.6588831007,0.1061872867,5.9921696717,307.6710539279,0.8542127591,0.1454984643,3.2787303905,0.2575758686,-0.0786229527,0.4968315251,1499.962626446,0.1057532566,5.3613047053,0.7421024353,0.3540884578,3.0219638321,0.057679406,-0.0953559761,0.8422428005,1196.4275869134,1674.4045552434,0.3974408773,0.7894487551
1000.5072885818,0.1230160247,4.2496305754,686.4564477083,0.7022997126,0.4396248811,2.8434397738,0.2245818378,-0.102460165,0.5630559715,1500.154347018,0.1243198353,6.1195553697,0.7536860272,0.3952578839,2.613516578,0.1874997292,-0.1103446572,0.1431441372,1359.3679517053,2022.3981355523,0.8649512517,0.7756058943
999.917399344,0.1032177412,8.7772654791,269.8607293379,0.5901280686,0.3243789015,2.7070911025,0.3795075999,-0.11502496,0.332810571,1499.0401996333,0.0625641588,5.5119279969,0.6989138418,0.2816649085,3.6129794892,0.1884331573,-0.1157571266,0.2453157062,1244.4029938966,1592.1014397101,0.5036770417,0.7058984034
999.2272805679,0.1210321172,5.0977801261,358.5238512796,0.6511313876,0.2149175114,3.3509986092,0.3233122369,-0.0897093251,0.8302575194,1499.7690907371,0.0972229934,7.4632156618,0.7936309798,0.271207724,3.9892228913,0.1874659914,-0.0951678422,0.7186001768,1220.4347477831,1759.9126230312,0.4448563045,0.8458153998
1001.7679669969,0.1040979341,3.7210829979,321.4384141116,0.577070731,0.0911245474,3.0858891127,0.2927855402,-0.0885408717,0.3633544563,1499.6798629163,0.0968793134,4.6750238822,0.7200914401,0.26098413,2.2386878838,0.2021831928,-0.098727366,0.4839445239,1126.2794036737,1645.2635327397,0.1528530185,0.4110620485
1000.9212393618,0.0738249216,9.3587305175,336.0014262903,0.8072123426,0.320743617,2.8082930466,0.3024203985,-0.0924539532,0.3073990014,1499.6848335769,0.1170457453,7.08917565,0.8172271553,0.3651013213,2.7592260735,0.1933171352,-0.0867228883,0.5593527486,1233.0671605868,1778.4846537355,0.7184952517,0.8138946939
1000.3621402526,0.1017095081,5.953345581,344.1773394047,0.5660701128,0.1951521292,3.2281751131,0.0884712116,-0.1095146854,0.2172022478,1498.9530203545,0.0660860403,5.0824775113,0.6584587433,0.3126504549,2.9525689811,0.2092131147,-0.1410748319,0.0960492264,1208.7655980585,1614.5555851853,0.3545113695,0.6050029105
1000.3170847686,0.1050365569,0.6210244932,498.8376662536,0.6909346082,0.3186166123,2.6820003085,0.2722374241,-0.0709825718,0.7389531795,1500.3980644903,0.0557192985,5.8367444645,0.7399075163,0.3636649263,1.6629643306,0.2629974101,-0.0980870253,0.5599293483,1032.8564026856,1662.6297045328,0.5761446344,0.4330235097
999.5652774479,0.0662925757,7.569653589,364.5339035461,0.7283920725,0.272593781,2.6733661631,0.1947499285,-0.0938438359,0.5651737105,1500.0990678442,0.0630502524,5.4169658836,0.8040716155,0.2592151124,2.881791029,0.2688138962,-0.1292402764,0.0877124091,1182.4927040162,1624.6023659818,0.520481457,0.5975972726
1000.8741746122,0.0894472168,5.810853805,298.8085075771,0.818170683,0.3762461933,2.6823217613,0.4122154443,-0.0994840725,0.6780708951,1501.1257828586,0.0932451305,6.2083503347,0.753683063,0.3648533402,4.3470568305,0.2105542021,-0.1489001794,0.9625971218,1156.1842890132,1674.1055608517,0.7979018554,1.1651912123
999.3831261622,0.0762485267,6.4892591644,668.6077650341,0.7433275123,0.413783531,3.6978173006,0.1820664031,-0.1056008036,0.6632190205,1502.4367855764,0.052471445,6.3190691936,0.8103956775,0.2499477541,3.663354467,0.1633680714,-0.0843638206,0.7102941454,1330.2078750659,1724.1275246501,1.1246110922,0.7322470245
1000.2026093675,0.116919889,7.5274537447,357.0841182906,0.7013588106,0.1808320018,3.2131406424,0.3534630432,-0.0840407983,0.5391711518,1499.6862127264,0.1101921324,4.5140079669,0.7762678338,0.3418013891,2.1307050276,0.1128914831,-0.0954120578,0.3780903752,1314.475575636,1677.302768283,0.39150033,0.5612662472
1000.0680343981,0.069099053,7.0706683518,364.0886939913,0.6183924255,0.2408874004,2.848393784,0.3281203358,-0.0792035486,0.3885305976,1499.9791359741,0.0912271802,6.8364237814,0.8052334312,0.3164338592,2.5483792588,0.1998909682,-0.1021831275,0.3173150785,1177.9532094997,1727.0494813818,0.4142078754,0.6428536775
1000.242113859,0.1367664043,5.3959656252,379.9618517573,0.6932337829,0.1767447459,2.6900320786,0.2291552305,-0.0915080678,0.3433994371,1499.6907175058,0.082083394,5.005372758,0.8450624779,0.3675752883,1.6028672121,0.0805368892,-0.1097347261,0.6362645399,1280.6489512136,1655.8010780191,0.3223964015,0.4922660484
1001.1663007283,0.1022683044,6.7364707003,542.5332614103,0.8009506886,0.265675191,3.6870981727,0.274080787,-0.1146920104,0.6763266776,1501.5265514711,0.0909991779,3.7012395961,0.9429739876,0.3375739662,4.679756103,0.2292922091,-0.1214825775,0.1479003241,1374.9323494672,1684.2570493846,0.7633274301,1.4855564318
999.2525620849,0.0991152625,7.4165394165,385.2871191747,0.6517273131,0.3799145641,2.7310960232,0.1986108481,-0.0991596167,0.7177514165,1500.9624833933,0.0968296051,5.4362243854,0.703008472,0.3954567073,2.7563925643,0.1237597132,-0.0673011828,0.4730372969,1282.4741377633,1703.7727916885,0.6620857595,0.7623630754
999.7654137209,0.1007983502,4.429140072,392.4731657066,0.5395387626,0.3158702374,2.4473492899,0.0991802322,-0.1111319539,0.6897458044,1498.3060059327,0.0610455489,5.9529244608,0.6923145673,0.3118435902,2.5843024524,0.2516282229,-0.0953668154,0.4603089491,1174.9850633583,1640.9305742309,0.409485193,0.5468890067
999.4929144386,0.0798061548,6.0061144404,263.6679042489,0.7313012144,0.41127528,2.9777229146,0.3622812415,-0.1129770111,0.425596063,1501.7119077737,0.0969260515,5.4798802053,0.764316936,0.3302891254,2.8993972577,0.1696786629,-0.107144613,0.5891849383,1125.8755059672,1641.7573092186,0.8781787293,0.7212285267
1000.7930413262,0.075907767,4.6450824173,335.1459455507,0.7442752459,0.126794907,3.5727549478,0.2445450521,-0.0850104997,0.3381669084,1498.0728291002,0.0739676914,6.3446903539,0.7661310359,0.2455417474,3.6528107073,0.1910863287,-0.1283104635,0.4474084793,1118.9647757058,1655.3575244786,0.330131877,0.6761866227
999.6949379926,0.1118901725,6.3146270298,412.0320880869,0.5981983636,0.2852252491,2.3441284898,0.1752095112,-0.1254181616,0.615641979,1500.1183912531,0.055269993,6.1622359747,0.673802396,0.2605969573,2.5224228952,0.1874686713,-0.085605581,0.4863586656,1290.8140292318,1640.4510565316,0.3864298002,0.4351091297
999.9987878968,0.1358273933,4.806693059,282.2211027481,0.7309252155,0.1488790079,3.6876018167,0.3335224977,-0.1112370354,0.4597591151,1498.1610324585,0.0634666999,7.409917498,0.7301516628,0.3075170116,4.2860543023,0.1808705746,-0.093613704,0.284276731,1184.2554676321,1630.8848221558,0.3842256063,0.9575517988
999.5118540772,0.1043948473,5.0361347269,506.2992385265,0.6864942035,0.3493448783,2.7721313444,0.2355992074,-0.1099834881,0.8123088178,1499.8461204103,0.079299263,5.7011541827,0.7734201634,0.3088222202,2.762566284,0.270363061,-0.0953145567,0.6697129125,1265.6969146125,1728.7426518329,0.6437729396,0.6425789211
1000.8038299191,0.0818699106,6.5246927218,96.3211836426,0.8509555423,0.3147624465,2.6477481775,0.2257656974,-0.0811870678,0.831661776,1500.3211997458,0.0857050755,6.0839725493,0.8195093897,0.3210931772,3.3842113924,0.1478132975,-0.0989144761,0.0958784723,1052.2562954529,1550.5456970601,0.6939525593,0.889115747
999.526469356,0.0780164056,4.4677067225,461.311572158,0.6013860005,0.1744506404,2.9450113515,0.2054787429,-0.0850605546,0.371708164,1498.3302466135,0.0486732711,6.5086163173,0.6651930911,0.2781159246,1.3617291675,0.1288348691,-0.1259761494,0.665439521,1160.3186567249,1644.4717442332,0.3024707744,0.2411208101
999.7195648174,0.0748688525,6.3904488598,92.7100352925,0.7949372162,0.3837091276,3.3967626274,0.360711464,-0.054499179,0.591441829,1500.8225848759,0.0909209218,6.3636759997,0.7375288566,0.3705209137,2.8869121744,0.2652387273,-0.0935375755,1.058008977,1044.0762707589,1554.4638035832,1.0244695384,0.7626571248
998.6167790766,0.1053174204,3.5687890058,339.8047746327,0.5218590717,0.1211062746,2.0414688498,0.1277800239,-0.1006074273,0.4244417735,1499.663483366,0.07454336,5.4501944436,0.7415858045,0.3187453566,1.6362523762,0.18331999,-0.0853089576,0.2708013675,1126.3343242673,1637.7179421978,0.1235652024,0.3825374613
1000.2893478699,0.1105253905,3.3863879344,294.344019111,0.5744683673,0.412416646,2.4019704764,0.2437175168,-0.0627564023,0.8009413757,1499.320735083,0.0916555519,7.9239950017,0.7570816183,0.2980511019,3.1516433269,0.1120362774,-0.063358563,0.5835044201,1110.4569715361,1713.0963603039,0.5568253415,0.707023217
999.5128841053,0.1018031441,2.3527863102,269.5810438638,0.6733774789,0.3826190426,2.3116494018,0.2936080639,-0.0839807327,0.6450916705,1500.0363686381,0.086205487,6.3082612524,0.836410589,0.314922797,1.968313475,0.2094212009,-0.086726657,0.8227150071,1064.0832171222,1646.6363554984,0.5796833439,0.5035206631
1000.3603790345,0.1379491561,5.9006066583,388.6206444305,0.6597836002,0.2781517428,3.2117179764,0.1335268953,-0.1010287995,0.4542179269,1501.2423617909,0.0562925336,7.0306298235,0.7856845283,0.289357039,4.519286227,0.1915204413,-0.1138327782,0.358608868,1316.691252605,1655.0475179975,0.5832869211,1.0196115236
1000.4386690681,0.0762225786,5.5160751469,17.128114864,0.6844006628,0.471028151,2.9349295444,0.1659947673,-0.1053886358,0.7571281401,1499.5682831226,0.0896397573,5.7414357209,0.8618197501,0.2813967914,2.2819163878,0.1052641893,-0.0879375311,0.3065744215,1007.6401759095,1508.3834542148,0.9328938738,0.5505572428
1000.3140615508,0.0657614514,1.054459477,635.3166624037,0.6963066838,0.3931798253,2.8519790389,0.1848487022,-0.0824841888,0.4336451667,1500.2148515466,0.0775650951,5.5645904599,0.7257031342,0.2799352416,4.1913721764,0.1425511629,-0.1219959344,0.298526731,1044.3686886977,1774.4289511511,0.7741851396,0.8462851864
998.6957896161,0.1414575555,6.8432114962,67.0055127576,0.7733802649,0.589199297,3.1226017236,0.422952909,-0.1162060569,0.8154631591,1499.9000660734,0.0745780887,8.2325061714,0.8357693343,0.2509358229,3.0738130069,0.2198813241,-0.1247025458,0.5446581356,1063.558732075,1541.0390772514,1.3828121177,0.6297193947
1000.0655424535,0.0964260802,4.0142271901,307.2939197055,0.5884399203,0.2830937621,2.2677842487,0.2706097924,-0.1296364632,0.3622827658,1500.4182210651,0.0813573592,7.2609407395,0.7046871994,0.3151067784,1.2498245491,0.1281188516,-0.1328007086,0.8266629556,1119.0117030757,1681.9462543606,0.3650666206,0.2634606121
